,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_epochs,param_eta,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,1.9587305386861165,0.01722105344136556,0.33632654716474003,0.33632571635836056,0.0215443469003,50,1e-05,"{'C': 0.021544346900318832, 'epochs': 50, 'eta': 1.0000000000000001e-05}",18,0.39020674646354736,0.39020674646354736,0.29771490750816104,0.29771490750816104,0.3210554951033732,0.3210554951033732,0.03446209772897668,0.00047862917550272217,0.039274051268812005,0.03927314443925161
13,2.1058327356974282,0.019886175791422527,0.21642976055015561,0.2164309031556039,0.0215443469003,50,0.001,"{'C': 0.021544346900318832, 'epochs': 50, 'eta': 0.001}",24,0.20130576713819368,0.20130576713819368,0.2105549510337323,0.2105549510337323,0.23743199129488574,0.23743199129488574,0.1138589407717681,0.0036675237571760183,0.01532219071860127,0.015322556965876283
14,2.216988722483317,0.01855023701985677,0.19898435400166478,0.19898440333696046,0.0215443469003,50,0.1,"{'C': 0.021544346900318832, 'epochs': 50, 'eta': 0.10000000000000001}",37,0.1998911860718172,0.1998911860718172,0.197170837867247,0.197170837867247,0.1998911860718172,0.1998911860718172,0.06319258267839935,0.000708516621367136,0.0012824018833536037,0.0012823844417601481
15,3.24433970451355,0.034758567810058594,0.19898435400166478,0.19898440333696046,0.0215443469003,50,10.0,"{'C': 0.021544346900318832, 'epochs': 50, 'eta': 10.0}",37,0.197170837867247,0.197170837867247,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.06868284644849139,0.0009449323486272502,0.0012824018833536037,0.0012823844417601481
16,3.905222256978353,0.017378966013590496,0.41753542372901425,0.41753717809212915,0.0215443469003,100,1e-05,"{'C': 0.021544346900318832, 'epochs': 100, 'eta': 1.0000000000000001e-05}",10,0.39591947769314473,0.39591947769314473,0.4069096844396083,0.4069096844396083,0.44978237214363437,0.44978237214363437,0.0077935257041878946,0.0008522379486787895,0.02323746653685788,0.023238051634433914
17,4.217252890268962,0.019217173258463543,0.2802852251051138,0.2802865433442147,0.0215443469003,100,0.001,"{'C': 0.021544346900318832, 'epochs': 100, 'eta': 0.001}",22,0.32568008705114254,0.32568008705114254,0.21066376496191513,0.21066376496191513,0.3045157780195865,0.3045157780195865,0.3523353653732555,0.0018449332828341944,0.049984240336260345,0.04998320015397776
18,5.005014022191365,0.0233918031056722,0.19426928605512211,0.19426913311570548,0.0215443469003,100,0.1,"{'C': 0.021544346900318832, 'epochs': 100, 'eta': 0.10000000000000001}",45,0.1998911860718172,0.1998911860718172,0.19145810663764962,0.19145810663764962,0.19145810663764962,0.19145810663764962,0.5936011919149563,0.005789482875486543,0.003975445838396182,0.003975391769456469
19,5.299359162648519,0.034258762995402016,0.20344538760373732,0.20344577439245556,0.0215443469003,100,10.0,"{'C': 0.021544346900318832, 'epochs': 100, 'eta': 10.0}",26,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.2105549510337323,0.2105549510337323,0.2929523404756648,0.0023990588430043984,0.005026810244496161,0.0050269470116997925
20,11.87618319193522,0.018891652425130207,0.5107533736461902,0.5107544432354009,0.0215443469003,300,1e-05,"{'C': 0.021544346900318832, 'epochs': 300, 'eta': 1.0000000000000001e-05}",5,0.5027203482045702,0.5027203482045702,0.49912948857453754,0.49912948857453754,0.5304134929270947,0.5304134929270947,0.06463410675465803,0.0022675981435148805,0.013977759659400938,0.013978131594411247
21,11.949818849563599,0.01871649424235026,0.5104925221505611,0.5104824084149437,0.0215443469003,300,0.001,"{'C': 0.021544346900318832, 'epochs': 300, 'eta': 0.001}",6,0.53759521218716,0.53759521218716,0.6692600652883569,0.6692600652883569,0.3245919477693145,0.3245919477693145,0.06837383181385112,0.0013157620496477421,0.1420074681392027,0.14201022476057404
22,12.995356559753418,0.018215417861938477,0.20418898990126233,0.2041893362350381,0.0215443469003,300,0.1,"{'C': 0.021544346900318832, 'epochs': 300, 'eta': 0.10000000000000001}",25,0.2105549510337323,0.2105549510337323,0.19145810663764962,0.19145810663764962,0.2105549510337323,0.2105549510337323,0.27287134927134643,0.00023585426637327283,0.009002461221142321,0.009002338781156262
23,5.609467506408691,0.03342135747273763,0.19898435400166478,0.19898440333696046,0.0215443469003,300,10.0,"{'C': 0.021544346900318832, 'epochs': 300, 'eta': 10.0}",37,0.197170837867247,0.197170837867247,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.07865349488422384,0.0020594387491807745,0.0012824018833536037,0.0012823844417601481
24,1.978995641072591,0.017880916595458984,0.3258979191556323,0.3258977149075082,0.464158883361,50,1e-05,"{'C': 0.46415888336127775, 'epochs': 50, 'eta': 1.0000000000000001e-05}",19,0.33699673558215454,0.33699673558215454,0.3185527747551687,0.3185527747551687,0.3221436343852013,0.3221436343852013,0.010389928555592258,0.0011819662236472,0.007984101497074191,0.007983932329907777
25,1.9874484539031982,0.017725308736165363,0.2727999161694656,0.27279651795429816,0.464158883361,50,0.001,"{'C': 0.46415888336127775, 'epochs': 50, 'eta': 0.001}",23,0.3982589771490751,0.3982589771490751,0.20979325353645267,0.20979325353645267,0.2103373231773667,0.2103373231773667,0.012777692272484126,0.0006407075826070683,0.08871685079847877,0.0887156337344001
26,2.0535163084665933,0.018715540568033855,0.20058032220289593,0.2005803409503083,0.464158883361,50,0.1,"{'C': 0.46415888336127775, 'epochs': 50, 'eta': 0.10000000000000001}",30,0.20092491838955387,0.20092491838955387,0.1998911860718172,0.1998911860718172,0.20092491838955387,0.20092491838955387,0.053074779348735744,0.0017048650082579259,0.0004873127156743751,0.000487306087868862
27,3.5336032708485923,0.03592904408772787,0.19898450200755186,0.19898440333696046,0.464158883361,50,10.0,"{'C': 0.46415888336127775, 'epochs': 50, 'eta': 10.0}",36,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.197170837867247,0.197170837867247,0.01147776841125094,0.001549458925836162,0.0012823495521673846,0.0012823844417601481
28,4.072100321451823,0.0173796812693278,0.4236494847619059,0.4236488937250635,0.464158883361,100,1e-05,"{'C': 0.46415888336127775, 'epochs': 100, 'eta': 1.0000000000000001e-05}",9,0.4314472252448313,0.4314472252448313,0.4267138193688792,0.4267138193688792,0.4127856365614799,0.4127856365614799,0.1851874346201135,0.00023664148629468621,0.007920628709647277,0.007920818558214679
29,3.9657843907674155,0.018048445383707683,0.30166545104498077,0.3016684802321364,0.464158883361,100,0.001,"{'C': 0.46415888336127775, 'epochs': 100, 'eta': 0.001}",21,0.23394994559303592,0.23394994559303592,0.3137105549510337,0.3137105549510337,0.3573449401523395,0.3573449401523395,0.005564928200651112,0.001082804347314496,0.051090115610156084,0.05109037641424765
